"stock","sppFAO","area","desc","areaType"
"ocm.27.nea","OCM","27.7.k.1","Horned and musky octopuses (Eledone) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocm.27.nea","OCM","27.7.k.2","Horned and musky octopuses (Eledone) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocm.27.nea","OCM","27.8.d.1","Horned and musky octopuses (Eledone) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocm.27.nea","OCM","27.8.d.2","Horned and musky octopuses (Eledone) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocm.27.nea","OCM","27.8.e.1","Horned and musky octopuses (Eledone) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocm.27.nea","OCM","27.8.e.2","Horned and musky octopuses (Eledone) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocm.27.nea","OCM","27.9.a.c","Horned and musky octopuses (Eledone) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.4","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"oct.27.nea","OCT","27.4.a","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.5","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"oct.27.nea","OCT","27.6","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"oct.27.nea","OCT","27.7","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"oct.27.nea","OCT","27.8","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"oct.27.nea","OCT","27.9","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"oct.27.nea","OCT","27.2.a","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.3.a","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.4.b","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.4.c","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.5.a","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.5.b","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.6.a","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.6.b","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.7.a","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.7.d","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.7.e","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.7.f","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.5.b.1","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.5.b.2","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.7.b","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.7.c","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.7.g","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.7.h","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.7.j","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.7.k","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.8.a","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.8.b","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.8.c","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.8.d","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.8.e","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.9.a","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.9.b","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"oct.27.nea","OCT","27.3.a.21","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.9.a.n","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.9.a.s","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.9.a.c.n","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_AreaUnit                   "
"oct.27.nea","OCT","27.9.a.c.s","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_AreaUnit                   "
"oct.27.nea","OCT","27.3.a.20","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.9.a.s.a","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_AreaUnit                   "
"oct.27.nea","OCT","27.9.a.s.c","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_AreaUnit                   "
"oct.27.nea","OCT","27.2.a.1","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.2.a.2","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.9.b.1","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.9.b.2","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.5.a.1","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.5.a.2","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.6.b.2","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.6.b.1","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.7.c.1","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.7.c.2","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.7.j.1","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.7.j.2","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.7.k.1","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.7.k.2","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.8.d.1","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.8.d.2","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.8.e.1","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.8.e.2","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"oct.27.nea","OCT","27.9.a.c","Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.4","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"ocz.27.nea","OCZ","27.4.a","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.5","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"ocz.27.nea","OCZ","27.6","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"ocz.27.nea","OCZ","27.7","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"ocz.27.nea","OCZ","27.8","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"ocz.27.nea","OCZ","27.9","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"ocz.27.nea","OCZ","27.2.a","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.3.a","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.4.b","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.4.c","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.5.a","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.5.b","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.6.a","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.6.b","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.7.a","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.7.d","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.7.e","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.7.f","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.5.b.1","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.5.b.2","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.7.b","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.7.c","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.7.g","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.7.h","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.7.j","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.7.k","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.8.a","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.8.b","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.8.c","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
